CustomerID,Name,Age,Gender,Country,JoinDate,PurchaseAmount,PaymentMethod,Email
CUST00311,Charles Taylor,25,Female,United Kingdom,09-10-23,102.02,cash,charles.taylor311@example.com
CUST00360,James Brown,22,female,Australia,09-06-16,96.49,Credit Card,james.brown360@example.com
CUST00094,Mary Rodriguez,44,female,Japan,01-03-23,167.67,PayPal,mary.rodriguez94@example.com
CUST00702,David Anderson,57,FEMALE,Germany,27-01-15,106.37,,david.anderson702@example.com
CUST00783,William Gonzalez,56,FEMALE,USA,04-Feb-16,110.39,CASH,william.gonzalez783@example.com
CUST00377,William Garcia,45,,United States,04-Jan-18,$98.19 ,Cash,william.garcia377@example.com
CUST00244,John Garcia,50,MALE,United States,09-12-20,128.78,Cash,john.garcia244@example.com
CUST00835,Joseph Garcia,,male,France,9/21/2019,147.13,cash,joseph.garcia835@example.com
CUST00088,James Jackson,39,MALE,united states,07-06-21,$74.07 ,PayPal,james.jackson88@example.com
CUST00215,Michael Gonzalez,44,female,France,05-12-21,79.47,Cash,michael.gonzalez215@example.com
CUST00994,Elizabeth Rodriguez,32,M,United Kingdom,05-06-17,162.41,Debit Card,elizabeth.rodriguez994@example.com
CUST00174,Jennifer Brown,,male,Brazil,10-05-22,83.57,Cash,jennifer.brown174@example.com
CUST00426,Elizabeth Anderson,41,F,Canada,,109.52,credit card,elizabeth.anderson426@example.com
CUST00919,Sarah Martin,31,Female,United States,07-Jun-18,145.87,debit card,sarah.martin919@example.com
CUST00119,Michael Wilson,33,,U.S.A.,22-Feb-16,72.97,cash,michael.wilson119@example.com
CUST00120,Patricia Williams,34,M,Canada,25-Sep-17,138.44,PayPal,patricia.williams120@example.com
CUST00683,Robert Martinez,34,Female,Qatar,11-11-15,1841.21,paypal,robert.martinez683@example.com
CUST00001,Mary Thomas,25,Male,India,15-Feb-17,125.75,PayPal,mary.thomas1@example.com
CUST00395,James Davis,,M,united states,22-Apr-19,84.19,Cash,james.davis395@example.com
CUST00402,Linda Thomas,33,female,Japan,23-May-16,,debit card,linda.thomas402@example.com
CUST00405,Sarah Gonzalez,19,female,Canada,22-Jan-17,147.48,debit card,sarah.gonzalez405@example.com
CUST00626,Thomas Brown,38,Female,India,11/15/2018,105.75,cash,thomas.brown626@example.com
CUST00633,Jennifer Davis,19,FEMALE,Japan,3/17/2022,89.64,PayPal,jennifer.davis633@example.com
CUST00163,Elizabeth Martinez,36,Female,UK,1/16/2022,78.79,cash,elizabeth.martinez163@example.com
CUST00115,Richard Miller,25,M,India,02-08-21,140.85,PayPal,richard.miller115@example.com
CUST00151,James Miller,11,F,Canada,01-06-19,60.31,,james.miller151@example.com
CUST00596,Barbara Gonzalez,47,F,Germany,08-07-21,,CASH,barbara.gonzalez596@example.com
CUST00588,Robert Moore,42,Female,France,04/21/2018,74.58,credit card,robert.moore588@example.com
CUST00750,William Johnson,40,MALE,UK,20-10-16,155.26,credit card,william.johnson750@example.com
CUST00369,Patricia Rodriguez,70,M,United States,06/26/2016,150.45,CREDIT CARD,patricia.rodriguez369@example.com
CUST00544,Jessica Wilson,,FEMALE,Japan,11-Aug-17,203.38,Cash,jessica.wilson544@example.com
CUST00478,Charles Garcia,35,Male,Brazil,25-03-21,104.17,cash,charles.garcia478@example.com
CUST00533,Michael Thomas,57,M,Australia,08-04-15,,Credit Card,michael.thomas533@example.com
CUST01000,Jessica Jones,42,female,Canada,24-Dec-24,70.38,cash,jessica.jones1000@example.com
CUST00598,Linda Garcia,26,female,Brazil,,105.45,CASH,linda.garcia598@example.com
CUST00971,Joseph Anderson,18,F,Canada,07/20/2022,104.98,Cash,joseph.anderson971@example.com
CUST00259,Karen Wilson,49,Male,United States,2/20/2015,115.59,cash,karen.wilson259@example.com
CUST00858,Michael Gonzalez,35,MALE,USA,06-03-15,116.88,paypal,michael.gonzalez858@example.com
CUST00136,Patricia Rodriguez,39,FEMALE,Japan,13-11-24,66.58,CASH,patricia.rodriguez136@example.com
CUST00937,Robert Williams,30,Male,India,,77.08,Credit Card,robert.williams937@example.com
CUST00645,James Jones,45,female,Brazil,19-Aug-18,79.76,paypal,james.jones645@example.com
CUST00593,Mary Anderson,29,,United Kingdom,11-04-24,119.95,debit card,mary.anderson593@example.com
CUST00807,Jennifer Davis,40,Male,UK,16-12-24,100.3,Cash,jennifer.davis807@example.com
CUST00502,Elizabeth Davis,38,Female,Australia,1/20/2021,134.68,CASH,elizabeth.davis502@example.com
CUST00539,Jessica Wilson,24,M,India,03-01-20,137.48,PayPal,jessica.wilson539@example.com
CUST00664,Michael Wilson,33,FEMALE,Brazil,24-07-23,146.95,CASH,michael.wilson664@example.com
CUST00582,Patricia Rodriguez,37,female,United States,17-Mar-16,155.13,Cash,patricia.rodriguez582@example.com
CUST00344,Jennifer Miller,40,FEMALE,France,11/20/2017,67.36,CASH,jennifer.miller344@example.com
CUST00685,Robert Gonzalez,47,FEMALE,Qatar,04-09-16,109.43,CASH,robert.gonzalez685@example.com
CUST00923,Karen Rodriguez,31,Male,Brazil,10/22/2016,143.79,Credit Card,karen.rodriguez923@example.com
CUST00294,Elizabeth Taylor,44,M,India,26-11-23,144.46,CREDIT CARD,elizabeth.taylor294@example.com
CUST00365,Jessica Davis,46,female,United Kingdom,09-Oct-20,87.32,PayPal,jessica.davis365@example.com
CUST00815,Robert Moore,27,FEMALE,Germany,11-12-17,47.77,paypal,robert.moore815@example.com
CUST00015,Robert Lopez,35,MALE,Germany,,157.58,paypal,robert.lopez15@example.com
CUST00087,John Anderson,47,M,Germany,20-11-19,144.69,credit card,john.anderson87@example.com
CUST00371,Sarah Miller,16,Female,Germany,,75.58,Credit Card,sarah.miller371@example.com
CUST00166,David Taylor,64,female,Japan,04-05-16,220.32,paypal,david.taylor166@example.com
CUST00893,Susan Williams,22,FEMALE,United Kingdom,24-09-21,143.95,cash,susan.williams893@example.com
CUST00336,James Brown,22,FEMALE,Japan,08-08-16,160.22,debit card,james.brown336@example.com
CUST00060,Michael Johnson,33,F,Qatar,05-11-23,87.62,credit card,michael.johnson60@example.com
CUST00355,William Brown,43,F,Canada,9/17/2018,176.69,credit card,william.brown355@example.com
CUST00425,Joseph Williams,30,MALE,Germany,16-Aug-20,181.53,credit card,joseph.williams425@example.com
CUST00293,John Hernandez,48,Female,US,01/27/2021,93.61,,john.hernandez293@example.com
CUST00042,John Lopez,30,MALE,UK,12-Sep-21,156.62,Cash,john.lopez42@example.com
CUST00330,William Smith,46,F,united kingdom,7/17/2024,232.23,paypal,william.smith330@example.com
CUST00615,Linda Anderson,,male,France,02-05-18,160.87,,linda.anderson615@example.com
CUST00430,Linda Martin,41,Female,Qatar,6/14/2018,152.33,credit card,linda.martin430@example.com
CUST00080,Michael Hernandez,7,female,India,04/24/2015,157.61,Debit Card,michael.hernandez80@example.com
CUST00029,Sarah Thomas,31,female,Japan,18-Feb-19,53.98,cash,sarah.thomas29@example.com
CUST00255,Sarah Garcia,43,female,United States,5/16/2016,36.19,cash,sarah.garcia255@example.com
CUST00759,Robert Martinez,42,Female,France,10/15/2015,80.27,cash,robert.martinez759@example.com
CUST00459,Richard Jackson,38,MALE,India,22-07-17,$128.90 ,cash,richard.jackson459@example.com
CUST00384,Richard Davis,,male,France,24-11-15,117.26,credit card,richard.davis384@example.com
CUST00314,Elizabeth Martin,53,Male,France,03-02-23,103.54,cash,elizabeth.martin314@example.com
CUST00085,Linda Jones,,Female,Germany,01-02-23,65.28,PayPal,linda.jones85@example.com
CUST00575,Karen Taylor,46,male,Qatar,23-07-16,89.93,CREDIT CARD,karen.taylor575@example.com
CUST00137,Jennifer Garcia,26,F,Australia,20-05-23,103.64,Credit Card,jennifer.garcia137@example.com
CUST00112,Thomas Martin,42,M,Germany,23-Feb-23,67.69,CASH,thomas.martin112@example.com
CUST00195,Mary Martin,29,female,Brazil,4/14/2015,115.98,debit card,mary.martin195@example.com
CUST00179,Thomas Jackson,,MALE,US,14-06-19,133.92,debit card,thomas.jackson179@example.com
CUST00897,Linda Davis,50,Female,India,10-12-20,178.78,Credit Card,linda.davis897@example.com
CUST00497,Charles Wilson,51,female,united kingdom,06-04-20,,debit card,charles.wilson497@example.com
CUST00130,William Jones,44,Male,Australia,23-Sep-22,178.66,cash,william.jones130@example.com
CUST00338,Patricia Hernandez,30,,Japan,16-09-16,81.17,CREDIT CARD,patricia.hernandez338@example.com
CUST00609,Susan Thomas,42,male,France,8/18/2021,159.05,CASH,susan.thomas609@example.com
CUST00125,Jennifer Martinez,36,female,India,24-04-23,117.29,credit card,jennifer.martinez125@example.com
CUST00972,Sarah Anderson,28,FEMALE,Australia,26-Mar-19,213.76,debit card,sarah.anderson972@example.com
CUST00227,Susan Davis,24,female,India,12-04-19,64.74,PayPal,susan.davis227@example.com
CUST00269,David Moore,4,MALE,Germany,24-10-17,$120.60 ,debit card,david.moore269@example.com
CUST00989,James Brown,24,M,Australia,,105.67,Credit Card,james.brown989@example.com
CUST00969,James Jackson,48,male,India,10-04-17,,CASH,james.jackson969@example.com
CUST00104,Michael Thomas,37,Male,Japan,10-Dec-21,70.8,CASH,michael.thomas104@example.com
CUST00594,Michael Garcia,50,M,France,12-02-23,192.28,CASH,michael.garcia594@example.com
CUST00864,Joseph Johnson,34,F,Brazil,08-05-23,185,paypal,joseph.johnson864@example.com
CUST00796,Elizabeth Taylor,999,female,France,25-Jan-20,115.34,Cash,elizabeth.taylor796@example.com
CUST00228,Patricia Martinez,28,Male,Australia,5/13/2015,131.04,Cash,patricia.martinez228@example.com
CUST00895,Joseph Anderson,47,MALE,Canada,03-08-18,149.41,debit card,joseph.anderson895@example.com
CUST00302,Jennifer Moore,49,M,Qatar,10-01-24,82.5,credit card,jennifer.moore302@example.com
CUST00276,Patricia Hernandez,68,Female,Canada,,155.5,Credit Card,patricia.hernandez276@example.com
CUST00127,Patricia Smith,71,Female,Canada,02-Aug-24,139.47,credit card,patricia.smith127@example.com
CUST00406,William Hernandez,51,Male,Japan,08-Mar-23,178.95,Credit Card,william.hernandez406@example.com
CUST00901,Richard Johnson,48,M,United States,12-05-17,178.63,Debit Card,richard.johnson901@example.com
CUST00037,Linda Brown,33,F,India,11/13/2024,139.76,Debit Card,linda.brown37@example.com
CUST00140,Jessica Brown,36,MALE,Germany,,207.02,debit card,jessica.brown140@example.com
CUST00304,Michael Taylor,36,female,Canada,16-Jun-16,111.16,Cash,michael.taylor304@example.com
CUST00268,Mary Hernandez,32,F,,23-09-15,106.22,Credit Card,mary.hernandez268@example.com
CUST00534,Elizabeth Anderson,32,male,Germany,19-05-18,177.96,debit card,elizabeth.anderson534@example.com
CUST00546,Karen Brown,24,female,Qatar,06-05-20,90.79,debit card,karen.brown546@example.com
CUST00213,Barbara Thomas,49,FEMALE,Australia,24-09-21,174.98,,barbara.thomas213@example.com
CUST00469,Michael Garcia,21,FEMALE,Australia,19-Jun-20,148.56,debit card,michael.garcia469@example.com
CUST00199,John Thomas,40,male,Germany,02/18/2022,130.66,Cash,john.thomas199@example.com
CUST00528,Mary Wilson,41,female,Canada,01-01-16,,PayPal,mary.wilson528@example.com
CUST00803,James Anderson,36,female,Australia,07-07-18,73.49,debit card,james.anderson803@example.com
CUST00242,Richard Miller,44,Male,Canada,12-03-15,108.23,CREDIT CARD,richard.miller242@example.com
CUST00343,Richard Lopez,,Male,United States,,176.93,CREDIT CARD,richard.lopez343@example.com
CUST00550,Patricia Lopez,27,female,Qatar,19-Apr-16,-132.93,credit card,patricia.lopez550@example.com
CUST00387,Richard Smith,29,MALE,United States,18-Jun-21,160.95,,richard.smith387@example.com
CUST00870,Richard Martinez,31,Female,India,15-Jul-21,102.35,paypal,richard.martinez870@example.com
CUST00207,Mary Martin,26,male,Qatar,23-11-17,123.24,PayPal,mary.martin207@example.com
CUST00296,Jessica Gonzalez,35,FEMALE,Brazil,25-09-17,147.65,Credit Card,jessica.gonzalez296@example.com
CUST00780,Michael Martinez,24,female,India,6/18/2015,84.66,PayPal,michael.martinez780@example.com
CUST00074,James Moore,22,Female,United States,24-03-21,132.1,Credit Card,james.moore74@example.com
CUST00755,John Anderson,37,M,United States,11-05-24,104.63,paypal,john.anderson755@example.com
CUST00105,Michael Jones,7,female,Qatar,15-05-21,121.74,credit card,michael.jones105@example.com
CUST00969,James Jackson,48,male,India,10-04-17,,CASH,james.jackson969@example.com
CUST00719,Robert Gonzalez,34,female,Qatar,,135.31,CREDIT CARD,robert.gonzalez719@example.com
CUST00976,Linda Moore,43,M,Qatar,8/23/2024,67.84,cash,linda.moore976@example.com
CUST00017,William Martinez,41,M,Germany,12-Jun-21,75.47,cash,william.martinez17@example.com
CUST00440,Elizabeth Taylor,44,Male,Canada,07-09-24,116.8,PayPal,elizabeth.taylor440@example.com
CUST00092,Robert Lopez,38,F,India,22-03-15,-61.38,Credit Card,robert.lopez92@example.com
CUST00089,Elizabeth Smith,,Female,United Kingdom,11-08-24,106.53,,elizabeth.smith89@example.com
CUST00451,Michael Miller,38,FEMALE,Canada,10-05-24,138.08,Credit Card,michael.miller451@example.com
CUST00103,Elizabeth Martinez,41,M,United States,14-Sep-24,119.45,credit card,elizabeth.martinez103@example.com
CUST00239,Michael Anderson,28,Male,Brazil,07-08-15,124.6,Cash,michael.anderson239@example.com
CUST00319,Joseph Johnson,23,MALE,Brazil,7/15/2015,101.87,Cash,joseph.johnson319@example.com
CUST00247,Jessica Garcia,42,F,Germany,04/27/2019,108.34,credit card,jessica.garcia247@example.com
CUST00723,Elizabeth Lopez,39,M,Germany,24-Dec-16,85.15,,elizabeth.lopez723@example.com
CUST00158,Sarah Gonzalez,28,M,United States,13-Dec-18,134.71,PayPal,sarah.gonzalez158@example.com
CUST00480,John Davis,51,female,France,03-03-15,152.97,CREDIT CARD,john.davis480@example.com
CUST00646,Linda Gonzalez,39,female,France,12/16/2016,195.16,Cash,linda.gonzalez646@example.com
CUST00974,John Hernandez,32,M,India,13-02-15,39.36,Debit Card,john.hernandez974@example.com
CUST00832,William Lopez,39,male,Canada,11-Jul-21,,CASH,william.lopez832@example.com
CUST00019,Michael Williams,,male,India,9/26/2022,164.22,CASH,michael.williams19@example.com
CUST00715,Sarah Hernandez,58,F,Japan,04-08-24,99.69,Cash,sarah.hernandez715@example.com
CUST00122,David Smith,31,FEMALE,India,05-Jun-18,150.48,cash,david.smith122@example.com
CUST00846,William Williams,20,female,France,22-Aug-22,108.6,credit card,william.williams846@example.com
CUST00714,Susan Garcia,40,FEMALE,Brazil,22-07-16,72.36,Debit Card,susan.garcia714@example.com
CUST00275,Thomas Jones,39,male,Brazil,26-07-18,75.09,paypal,thomas.jones275@example.com
CUST00434,Susan Thomas,46,F,Japan,04-Nov-20,130.28,PayPal,susan.thomas434@example.com
CUST00908,Patricia Jones,48,Male,Brazil,11-04-24,141.22,debit card,patricia.jones908@example.com
CUST00312,James Anderson,46,M,France,8/13/2017,136.45,credit card,james.anderson312@example.com
CUST00768,William Moore,47,male,France,12/19/2024,113.54,Debit Card,william.moore768@example.com
CUST00913,James Rodriguez,20,Female,Japan,3/19/2022,43.83,debit card,james.rodriguez913@example.com
CUST00547,Thomas Martin,35,F,Germany,16-05-19,86.56,PayPal,thomas.martin547@example.com
CUST00182,John Brown,29,MALE,Germany,11-01-15,87.21,CREDIT CARD,john.brown182@example.com
CUST00185,John Wilson,50,Male,Brazil,06-Mar-15,144.76,PayPal,john.wilson185@example.com
CUST00407,Elizabeth Lopez,41,MALE,Japan,09-Mar-16,107.31,debit card,elizabeth.lopez407@example.com
CUST00607,Barbara Thomas,20,Female,UK,4/19/2022,100.33,paypal,
CUST00693,Linda Rodriguez,43,Male,Australia,7/15/2016,54.82,credit card,linda.rodriguez693@example.com
CUST00521,Mary Taylor,,Female,India,12/23/2022,137.52,CASH,mary.taylor521@example.com
CUST00381,Charles Hernandez,57,M,U.K.,19-Jun-20,168.67,Cash,charles.hernandez381@example.com
CUST00411,David Martin,-5,female,U.K.,04-07-16,60.44,paypal,david.martin411@example.com
CUST00635,John Moore,37,female,Australia,4/26/2020,,CREDIT CARD,john.moore635@example.com
CUST00370,Susan Moore,27,MALE,Canada,24-02-16,150.99,paypal,susan.moore370@example.com
CUST00872,Barbara Martinez,34,F,Brazil,06-10-22,22.25,Credit Card,barbara.martinez872@example.com
CUST00843,Susan Martin,43,FEMALE,Japan,10/16/2024,76.54,cash,susan.martin843@example.com
CUST00899,David Johnson,45,female,India,24-May-21,76.36,Credit Card,david.johnson899@example.com
CUST00079,William Moore,37,FEMALE,,05/25/2017,47.3,CREDIT CARD,william.moore79@example.com
CUST00574,John Brown,47,Female,Canada,12/17/2016,173.82,paypal,john.brown574@example.com
CUST00638,Charles Hernandez,33,female,Germany,07-12-20,159.9,Cash,charles.hernandez638@example.com
CUST00608,Sarah Miller,28,F,France,11-04-23,31.02,credit card,sarah.miller608@example.com
CUST00955,Susan Wilson,53,M,India,09-04-21,61.99,CASH,susan.wilson955@example.com
CUST00243,Linda Garcia,22,Female,Australia,05-10-24,138.33,CREDIT CARD,linda.garcia243@example.com
CUST00841,Barbara Jackson,49,female,Canada,03-09-22,137.14,PayPal,barbara.jackson841@example.com
CUST00935,Charles Moore,57,M,,09/21/2020,96.51,credit card,charles.moore935@example.com
CUST00417,Sarah Rodriguez,37,male,Canada,13-Nov-24,145.09,CREDIT CARD,sarah.rodriguez417@example.com
CUST00752,William Brown,47,MALE,France,05-08-23,720.84,CREDIT CARD,william.brown752@example.com
CUST00562,Sarah Anderson,,Female,Brazil,07-01-18,186.14,PayPal,sarah.anderson562@example.com
CUST00068,Charles Gonzalez,28,F,Australia,04-01-16,144.68,CASH,charles.gonzalez68@example.com
CUST00537,Mary Hernandez,37,male,France,4/27/2022,178.37,Cash,mary.hernandez537@example.com
CUST00078,Charles Jones,35,Female,United States,09-01-20,127.98,debit card,charles.jones78@example.com
CUST00106,Robert Moore,29,F,Canada,23-05-23,124.61,Credit Card,robert.moore106@example.com
CUST00497,Charles Wilson,51,female,united kingdom,06-04-20,,debit card,charles.wilson497@example.com
CUST00790,Richard Rodriguez,56,F,Japan,02-10-20,54.54,CASH,richard.rodriguez790@example.com
CUST00639,Jessica Garcia,31,MALE,Canada,03-Jun-16,205.9,paypal,jessica.garcia639@example.com
CUST00560,Robert Rodriguez,,female,Brazil,06-06-21,60.22,Debit Card,robert.rodriguez560@example.com
CUST00770,Linda Taylor,30,Female,,11-04-22,195.77,Debit Card,linda.taylor770@example.com
CUST00691,David Anderson,,F,united kingdom,04-01-16,37.22,paypal,david.anderson691@example.com
CUST00879,Elizabeth Lopez,39,MALE,India,15-Jan-20,138.63,paypal,elizabeth.lopez879@example.com
CUST00987,Michael Brown,33,Male,France,05-03-19,140.62,Debit Card,michael.brown987@example.com
CUST00881,Michael Martinez,31,female,Qatar,08-09-17,118.99,paypal,michael.martinez881@example.com
CUST00736,James Jackson,44,MALE,Germany,21-09-18,78.6,debit card,james.jackson736@example.com
CUST00936,Karen Garcia,51,M,Germany,02-10-16,144.99,Debit Card,karen.garcia936@example.com
CUST00491,Barbara Brown,33,M,United States,03-07-20,122.3,cash,barbara.brown491@example.com
CUST00447,Mary Jones,55,F,Brazil,03-Feb-15,112.37,CREDIT CARD,mary.jones447@example.com
CUST00854,Patricia Garcia,23,male,India,,36.42,credit card,patricia.garcia854@example.com
CUST00606,Richard Moore,30,MALE,France,12/17/2016,66.53,CASH,richard.moore606@example.com
CUST00364,Joseph Williams,41,MALE,Canada,08-01-16,63.81,PayPal,
CUST00070,Jessica Wilson,9,FEMALE,India,24-06-22,209.88,credit card,jessica.wilson70@example.com
CUST00549,Jennifer Martinez,44,F,Canada,05-Nov-19,139.19,debit card,jennifer.martinez549@example.com
CUST00161,Patricia Hernandez,24,M,India,20-02-23,,cash,patricia.hernandez161@example.com
CUST00012,Michael Wilson,17,F,Australia,05/26/2016,79.25,CASH,michael.wilson12@example.com
CUST00145,Patricia Taylor,23,,Canada,11-Dec-24,84.34,Debit Card,patricia.taylor145@example.com
CUST00518,John Johnson,0,F,Australia,21-Feb-17,,Cash,john.johnson518@example.com
CUST00428,Richard Martinez,17,M,Canada,07-12-15,33.03,debit card,richard.martinez428@example.com
CUST00640,William Garcia,34,M,Japan,11/17/2015,135.86,,william.garcia640@example.com
CUST00177,Elizabeth Miller,12,Female,UK,01-02-18,160.3,CASH,elizabeth.miller177@example.com
CUST00441,Susan Martinez,15,male,,08-12-24,200.16,Credit Card,susan.martinez441@example.com
CUST00522,Mary Hernandez,43,male,Brazil,24-03-23,72.73,debit card,mary.hernandez522@example.com
CUST00882,Robert Davis,51,Female,united states,09/26/2015,,paypal,robert.davis882@example.com
CUST00954,David Gonzalez,17,male,India,12/23/2024,69.44,,david.gonzalez954@example.com
CUST00689,Barbara Jones,38,MALE,Brazil,05-Apr-19,196.83,debit card,barbara.jones689@example.com
CUST00232,Michael Davis,31,MALE,France,04-08-17,128.93,cash,michael.davis232@example.com
CUST00211,Charles Martin,37,male,Australia,04-12-21,33.56,Cash,charles.martin211@example.com
CUST00641,Richard Miller,,FEMALE,Germany,24-01-16,86.59,credit card,richard.miller641@example.com
CUST00144,Susan Hernandez,47,male,Germany,13-Apr-15,145.18,CASH,susan.hernandez144@example.com
CUST00754,John Thomas,39,,Qatar,10-02-18,127.37,PayPal,john.thomas754@example.com
CUST00520,James Gonzalez,49,female,U.S.A.,12-May-22,133.41,CASH,james.gonzalez520@example.com
CUST00105,Michael Jones,7,female,Qatar,15-05-21,121.74,credit card,michael.jones105@example.com
CUST00299,Jennifer Brown,55,FEMALE,Japan,25-Nov-18,195.71,CASH,jennifer.brown299@example.com
CUST00767,Patricia Smith,42,female,Japan,23-06-19,90.88,CREDIT CARD,patricia.smith767@example.com
CUST00429,Mary Miller,45,male,Brazil,03-10-20,126.15,paypal,mary.miller429@example.com
CUST00613,Jennifer Jones,40,male,UK,16-03-24,52.18,Debit Card,jennifer.jones613@example.com
CUST00940,Charles Thomas,52,M,Germany,14-02-18,147.64,credit card,charles.thomas940@example.com
CUST00949,Jessica Williams,17,F,United States,14-11-22,67.97,cash,jessica.williams949@example.com
CUST00009,Michael Rodriguez,48,FEMALE,Brazil,23-03-15,142.37,debit card,michael.rodriguez9@example.com
CUST00157,Michael Brown,48,Male,Canada,05/27/2023,149.6,Credit Card,michael.brown157@example.com
CUST00540,Mary Jones,25,Male,Australia,03-Dec-23,134.1,credit card,mary.jones540@example.com
CUST00507,Karen Gonzalez,44,F,Canada,09-05-18,73.77,PayPal,karen.gonzalez507@example.com
CUST00437,Barbara Martinez,48,F,India,1/21/2024,111.99,cash,barbara.martinez437@example.com
CUST00267,Michael Williams,43,male,Brazil,16-05-23,48.88,paypal,michael.williams267@example.com
CUST00462,Thomas Brown,32,M,Germany,6/27/2023,92.19,Cash,thomas.brown462@example.com
CUST00577,Linda Garcia,37,Female,Australia,26-06-17,38.01,Debit Card,linda.garcia577@example.com
CUST00339,Thomas Garcia,21,M,,07-08-16,171.42,debit card,thomas.garcia339@example.com
CUST00256,Joseph Rodriguez,36,FEMALE,Japan,15-11-18,78.1,CREDIT CARD,joseph.rodriguez256@example.com
CUST00814,Joseph Wilson,42,male,United Kingdom,20-02-20,730.1,Debit Card,joseph.wilson814@example.com
CUST00861,James Williams,56,M,Germany,17-May-15,34.91,CREDIT CARD,james.williams861@example.com
CUST00666,Thomas Moore,35,Female,United States,18-07-23,155.88,,thomas.moore666@example.com
CUST00561,Joseph Davis,37,M,India,07-04-22,127.87,paypal,joseph.davis561@example.com
CUST00209,David Wilson,26,Female,France,26-12-19,133.57,debit card,david.wilson209@example.com
CUST00288,Charles Hernandez,28,Female,France,5/21/2023,99.25,CASH,charles.hernandez288@example.com
CUST00002,Robert Taylor,48,Female,Qatar,23-05-21,81.33,debit card,robert.taylor2@example.com
CUST00342,Michael Jackson,41,female,Brazil,06-Feb-21,173.02,CASH,michael.jackson342@example.com
CUST00270,Patricia Lopez,41,MALE,United States,12/19/2023,138.22,CREDIT CARD,patricia.lopez270@example.com
CUST00266,Mary Garcia,1,,United Kingdom,,120.6,PayPal,mary.garcia266@example.com
CUST00998,Susan Rodriguez,23,M,Canada,09-03-23,151.73,Cash,susan.rodriguez998@example.com
CUST00831,Joseph Smith,35,MALE,Qatar,05-May-20,139.57,paypal,joseph.smith831@example.com
CUST00096,Karen Williams,40,Female,United States,12-Jun-22,134.02,Credit Card,karen.williams96@example.com
CUST00982,Linda Gonzalez,54,F,united states,24-Dec-21,152.76,Debit Card,linda.gonzalez982@example.com
CUST00043,Joseph Moore,40,MALE,Australia,09-04-20,137.25,PayPal,joseph.moore43@example.com
CUST00813,Elizabeth Brown,32,M,Germany,07-12-16,153.31,Debit Card,elizabeth.brown813@example.com
CUST00972,Sarah Anderson,28,FEMALE,Australia,26-Mar-19,213.76,debit card,sarah.anderson972@example.com
CUST00844,James Rodriguez,58,Female,United States,5/24/2017,170.91,cash,james.rodriguez844@example.com
CUST00629,Robert Brown,45,,Australia,22-11-19,$152.92 ,Debit Card,robert.brown629@example.com
CUST00046,James Johnson,18,Female,Japan,12-04-19,143.59,Debit Card,james.johnson46@example.com
CUST00162,Linda Jackson,37,M,France,27-Jul-18,186.31,Cash,linda.jackson162@example.com
CUST00728,Robert Anderson,,Female,India,,107.96,debit card,robert.anderson728@example.com
CUST00630,Jessica Martinez,51,M,Qatar,2/26/2015,154.97,PayPal,jessica.martinez630@example.com
CUST00289,Charles Smith,27,FEMALE,France,18-08-21,,paypal,charles.smith289@example.com
CUST00590,Barbara Davis,38,M,United States,,136.11,Cash,barbara.davis590@example.com
CUST00811,Richard Rodriguez,55,Female,United States,09-04-20,129.41,Debit Card,richard.rodriguez811@example.com
CUST00966,Jennifer Lopez,21,female,Brazil,08-04-18,120.38,PayPal,jennifer.lopez966@example.com
CUST00576,Karen Gonzalez,46,F,UK,03/25/2016,205.02,PayPal,karen.gonzalez576@example.com
CUST00316,Charles Hernandez,35,Female,Brazil,04-05-24,117.72,Cash,charles.hernandez316@example.com
CUST00902,David Lopez,37,Male,,13-Apr-23,95.63,CREDIT CARD,david.lopez902@example.com
CUST00231,Jennifer Rodriguez,58,Male,Australia,03-10-21,190.88,Credit Card,jennifer.rodriguez231@example.com
CUST00810,Susan Jackson,33,male,Germany,04-07-21,197.54,CREDIT CARD,susan.jackson810@example.com
CUST00699,Thomas Anderson,,male,Australia,23-04-24,46.17,PayPal,thomas.anderson699@example.com
CUST00837,Thomas Garcia,35,female,Japan,12-06-24,144.19,Debit Card,thomas.garcia837@example.com
CUST00712,Joseph Martinez,55,male,Brazil,05-01-19,209.93,paypal,joseph.martinez712@example.com
CUST00077,William Taylor,62,MALE,Germany,04-02-20,,debit card,william.taylor77@example.com
CUST00634,Sarah Johnson,43,male,Australia,09-11-23,172.28,credit card,sarah.johnson634@example.com
CUST00988,William Garcia,35,F,Australia,04-06-18,121.58,paypal,william.garcia988@example.com
CUST00248,Jennifer Moore,47,FEMALE,Qatar,12-01-20,118.74,CREDIT CARD,jennifer.moore248@example.com
CUST00820,Patricia Hernandez,39,F,United Kingdom,11-06-18,143.5,CASH,patricia.hernandez820@example.com
CUST00990,Barbara Johnson,,Female,Brazil,6/23/2017,120.15,debit card,barbara.johnson990@example.com
CUST00477,Elizabeth Jackson,47,FEMALE,united kingdom,03-03-19,144.77,Cash,elizabeth.jackson477@example.com
CUST00671,Jennifer Williams,66,FEMALE,United States,19-01-20,98.08,CREDIT CARD,jennifer.williams671@example.com
CUST00086,William Rodriguez,33,female,Canada,04/17/2017,52.65,Debit Card,william.rodriguez86@example.com
CUST00470,Linda Rodriguez,32,FEMALE,Brazil,22-07-19,218.95,CASH,linda.rodriguez470@example.com
CUST00226,Joseph Smith,46,M,Qatar,26-08-19,59.25,Cash,joseph.smith226@example.com
